municipality,state,code,variable,min_temperature,max_temperature
San Agustín Yatareni,Oaxaca,Coutput/pdfs/20087,"Rango de temperatura","18,22"
San Andrés Cabecera Nueva,Oaxaca,Coutput/pdfs/20088,"Rango de temperatura","12,26"
San Andrés Dinicuiti,Oaxaca,Coutput/pdfs/20089,"Rango de temperatura","16,22"
San Andrés Huaxpaltepec,Oaxaca,Coutput/pdfs/20090,"Rango de temperatura","24,28"
San Andrés Huayápam,Oaxaca,Coutput/pdfs/20091,"Rango de temperatura","12,22"
San Andrés Ixtlahuaca,Oaxaca,Coutput/pdfs/20092,"Rango de temperatura","16,20"
San Andrés Lagunas,Oaxaca,Coutput/pdfs/20093,"Rango de temperatura","14,18"
San Andrés Nuxiño,Oaxaca,Coutput/pdfs/20094,"Rango de temperatura","14,20"
San Andrés Paxtlán,Oaxaca,Coutput/pdfs/20095,"Rango de temperatura","10,18"
San Andrés Sinaxtla,Oaxaca,Coutput/pdfs/20096,"Rango de temperatura","16,18"
San Andrés Solaga,Oaxaca,Coutput/pdfs/20097,"Rango de temperatura","16,24"
San Andrés Teotilálpam,Oaxaca,Coutput/pdfs/20098,"Rango de temperatura","20,26"
San Andrés Tepetlapa,Oaxaca,Coutput/pdfs/20099,"Rango de temperatura","20,24"
San Andrés Yaá,Oaxaca,Coutput/pdfs/20100,"Rango de temperatura","14,24"
San Andrés Zabache,Oaxaca,Coutput/pdfs/20101,"Rango de temperatura","18,22"
San Andrés Zautla,Oaxaca,Coutput/pdfs/20102,"Rango de temperatura","14,20"
San Antonino Castillo Velasco,Oaxaca,Coutput/pdfs/20103,"Rango de temperatura","18,20"
San Antonino el Alto,Oaxaca,Coutput/pdfs/20104,"Rango de temperatura","14,24"
San Antonino Monte Verde,Oaxaca,Coutput/pdfs/20105,"Rango de temperatura","12,20"
San Antonio Acutla,Oaxaca,Coutput/pdfs/20106,"Rango de temperatura","16,18"
San Antonio de la Cal,Oaxaca,Coutput/pdfs/20107,"Rango de temperatura","18,24"
San Antonio Huitepec,Oaxaca,Coutput/pdfs/20108,"Rango de temperatura","16,24"
San Antonio Nanahuatípam,Oaxaca,Coutput/pdfs/20109,"Rango de temperatura","20,26"
San Antonio Sinicahua,Oaxaca,Coutput/pdfs/20110,"Rango de temperatura","14,20"
San Antonio Tepetlapa,Oaxaca,Coutput/pdfs/20111,"Rango de temperatura","24,28"
San Baltazar Chichicápam,Oaxaca,Coutput/pdfs/20112,"Rango de temperatura","12,22 "
San Baltazar Loxicha,Oaxaca,Coutput/pdfs/20113,"Rango de temperatura","14,28"
San Baltazar Yatzachi el Bajo,Oaxaca,Coutput/pdfs/20114,"Rango de temperatura","16,24 "
San Bartolo Coyotepc,Oaxaca,Coutput/pdfs/20115,"Rango de temperatura","18,22"
San Bartolmé Ayautla,Oaxaca,Coutput/pdfs/20116,"Rango de temperatura","16,26 "
San Bartolomé Loxicha,Oaxaca,Coutput/pdfs/20117,"Rango de temperatura","24,28 "
San Bartolomé Quialana,Oaxaca,Coutput/pdfs/20118,"Rango de temperatura","14,20"
San Bartolomé Yucuañe,Oaxaca,Coutput/pdfs/20119,"Rango de temperatura","14,20"
San Bartolomé Zoogocho,Oaxaca,Coutput/pdfs/20120,"Rango de temperatura","14,20"
San Bartolo Soyaltepec,Oaxaca,Coutput/pdfs/20121,"Rango de temperatura","14,18"
San Bartolo Yautepec,Oaxaca,Coutput/pdfs/20122,"Rango de temperatura","18,26"
San Bernardo Mixtepec,Oaxaca,Coutput/pdfs/20123,"Rango de temperatura","14,22"
San Blas Atempa,Oaxaca,Coutput/pdfs/20124,"Rango de temperatura","26,30"
San Carlos Yautepec,Oaxaca,Coutput/pdfs/20125,"Rango de temperatura","8,28"
San Cristóbal Amatlán,Oaxaca,Coutput/pdfs/20126,"Rango de temperatura","10,22"
San Cristóbal Amoltepec,Oaxaca,Coutput/pdfs/20127,"Rango de temperatura","14,18"
San Cristóbal Lachirioag,Oaxaca,Coutput/pdfs/20128,"Rango de temperatura","20,24"
San Cristóbal Suchixtlahuaca,Oaxaca,Coutput/pdfs/20129,"Rango de temperatura","14,18"
San Dionisio del Mar,Oaxaca,Coutput/pdfs/20130,"Rango de temperatura","26,28"
San Dionisio Ocotepec,Oaxaca,Coutput/pdfs/20131,"Rango de temperatura","16,24"
San Dionisio Ocotlán,Oaxaca,Coutput/pdfs/20132,"Rango de temperatura","20,22"
San Esteban Atatlahuca,Oaxaca,Coutput/pdfs/20133,"Rango de temperatura","10,16"
San Felipe Jalapa de Díaz,Oaxaca,Coutput/pdfs/20134,"Rango de temperatura","18,26"
San Felipe Tejalápam,Oaxaca,Coutput/pdfs/20135,"Rango de temperatura","14,20"
San Felipe Usila,Oaxaca,Coutput/pdfs/20136,"Rango de temperatura","12,26"
San Francisco Cahuacuá,Oaxaca,Coutput/pdfs/20137,"Rango de temperatura","14,26"
San Francisco Cajonos,Oaxaca,Coutput/pdfs/20138,"Rango de temperatura","12,24"
San Francisco Chapulapa,Oaxaca,Coutput/pdfs/20139,"Rango de temperatura","12,26"
San Francisco Chindúa,Oaxaca,Coutput/pdfs/20140,"Rango de temperatura","16,18"
San Francisco del Mar,Oaxaca,Coutput/pdfs/20141,"Rango de temperatura","26,30"
San Francisco Huehuetlán,Oaxaca,Coutput/pdfs/20142,"Rango de temperatura","16,20"
San Francisco Ixhuatán,Oaxaca,Coutput/pdfs/20143,"Rango de temperatura","26,28"
San Francisco Jaltepetongo,Oaxaca,Coutput/pdfs/20144,"Rango de temperatura","16,20"
San Francisco Lachigoló,Oaxaca,Coutput/pdfs/20145,"Rango de temperatura","18,22"
San Francisco Logueche,Oaxaca,Coutput/pdfs/20146,"Rango de temperatura","16,20"
San Francisco Nuxaño,Oaxaca,Coutput/pdfs/20147,"Rango de temperatura","16,18"
San Francisco Ozolotepec,Oaxaca,Coutput/pdfs/20148,"Rango de temperatura","12,24"
San Francisco Sola,Oaxaca,Coutput/pdfs/20149,"Rango de temperatura","16,22"
San Francisco Telixtlahuaca,Oaxaca,Coutput/pdfs/20150,"Rango de temperatura","14,22"
San Francisco Teopan,Oaxaca,Coutput/pdfs/20151,"Rango de temperatura","14,18"
San Francisco Tlapancingo,Oaxaca,Coutput/pdfs/20152,"Rango de temperatura","16,24"
San Gabriel Mixtepec,Oaxaca,Coutput/pdfs/20153,"Rango de temperatura","20,28"
San Jorge Nuchita,Oaxaca,Coutput/pdfs/20154,"Rango de temperatura","18,24"
San Ildefonso Sola,Oaxaca,Coutput/pdfs/20155,"Rango de temperatura","16,22"
San Ildefonso Villa Alta,Oaxaca,Coutput/pdfs/20156,"Rango de temperatura","14,24"
San Jacinto Amilpas,Oaxaca,Coutput/pdfs/20157,"Rango de temperatura","18,22"
San Jacinto Tlacotepec,Oaxaca,Coutput/pdfs/20158,"Rango de temperatura","20,28"
San Jerónimo Coatlán,Oaxaca,Coutput/pdfs/20159,"Rango de temperatura","12,26"
San Jerónimo Silacayoapilla,Oaxaca,Coutput/pdfs/20160,"Rango de temperatura","16,22"
San Jerónimo Sosola,Oaxaca,Coutput/pdfs/20161,"Rango de temperatura","14,22"
San Jerónimo Taviche,Oaxaca,Coutput/pdfs/20162,"Rango de temperatura","18,22"
San Jerónimo Tecóatl,Oaxaca,Coutput/pdfs/20163,"Rango de temperatura","14,20"
San Jorge Nuchita,Oaxaca,Coutput/pdfs/20164,"Rango de temperatura","18,24"
San José Ayuquila,Coutput/pdfs/20165,"Rango de temperatura","20,22"
San José Chiltepec,Oaxaca,Coutput/pdfs/20166,"Rango de temperatura","22,26"
San José del Peñasco,Oaxaca,Coutput/pdfs/20167,"Rango de temperatura","12,20"
San José Estancia Grande,Oaxaca,Coutput/pdfs/20168,"Rango de temperatura","26,28"
San José Independencia,Oaxaca,Coutput/pdfs/20169,"Rango de temperatura","20,26C"
San José Lachiguiri,Oaxaca,Coutput/pdfs/20170,"Rango de temperatura","16,22"
San José Tenango,Oaxaca,Coutput/pdfs/20171,"Rango de temperatura","18,26"
San Juan Achiutla,Oaxaca,Coutput/pdfs/20172,"Rango de temperatura","10,18"
San Juan Atepec,Oaxaca,Coutput/pdfs/20173,"Rango de temperatura","10,24"
Ánimas Trujano,Oaxaca,Coutput/pdfs/20174,"Rango de temperatura","20,22"
San Juan Bautista Atatlahuca,Oaxaca,Coutput/pdfs/20175,"Rango de temperatura","12,26"
San Juan Bautista Coixtlahuaca,Oaxaca,Coutput/pdfs/20176,"Rango de temperatura","14,18"
San Juan Bautista Cuicatlán,Oaxaca,Coutput/pdfs/20177,"Rango de temperatura","14,26"
San Juan Bautista Guelache,Oaxaca,Coutput/pdfs/20178,"Rango de temperatura","12,20"
San Juan Bautista Jayacatlán,Oaxaca,Coutput/pdfs/20179,"Rango de temperatura","10,26"
San Juan Bautista Lo de Soto,Oaxaca,Coutput/pdfs/20180,"Rango de temperatura","26,28"
San Juan Bautista Suchitepec,Oaxaca,Coutput/pdfs/20181,"Rango de temperatura","16,20"
San Juan Bautista Tlacoatzintepec,Oaxaca,Coutput/pdfs/20182,"Rango de temperatura","20,26"
San Juan Bautista Tlachichilco,Oaxaca,Coutput/pdfs/20183,"Rango de temperatura","20,26"
San Juan Bautista Tuxtepec,Oaxaca,Coutput/pdfs/20184,"Rango de temperatura","24,28"
San Juan Cacahuatepec,Oaxaca,Coutput/pdfs/20185,"Rango de temperatura","22,28"
San Juan Cieneguilla,Oaxaca,Coutput/pdfs/20186,"Rango de temperatura","20,24"
San Juan Coatzóspam,Oaxaca,Coutput/pdfs/20187,"Rango de temperatura","16,26"
San Juan Colorado,Oaxaca,Coutput/pdfs/20188,"Rango de temperatura","22,28"
San Juan Comaltepec,Oaxaca,Coutput/pdfs/20189,"Rango de temperatura","14,26"
San Juan Cotzocón,Oaxaca,Coutput/pdfs/20190,"Rango de temperatura","20,26"
San Juan Chicomezúchil,Oaxaca,Coutput/pdfs/20191,"Rango de temperatura","16,22"
San Juan Chilateca,Oaxaca,Coutput/pdfs/20192,"Rango de temperatura","20,22"
San Juan del Estado,Oaxaca,Coutput/pdfs/20193,"Rango de temperatura","10,24"
San Juan del Río,Oaxaca,Coutput/pdfs/20194,"Rango de temperatura","16,26"
San Juan Diuxi,Oaxaca,Coutput/pdfs/20195,"Rango de temperatura","10,18"
San Juan Evangelista Analco,Oaxaca,Coutput/pdfs/20196,"Rango de temperatura","12,22"
San Juan Guelavía,Oaxaca,Coutput/pdfs/20197,"Rango de temperatura","18,22"
San Juan Guichicovi,Oaxaca,Coutput/pdfs/20198,"Rango de temperatura","22,26"
San Juan Ihualtepec,Oaxaca,Coutput/pdfs/20199,"Rango de temperatura","18,22"
San Juan Juquila Mixes,Oaxaca,Coutput/pdfs/20200,"Rango de temperatura","16,26 "
San Juan Juquila Vijanos,Oaxaca,Coutput/pdfs/20201,"Rango de temperatura","16,22"
San Juan Lachao,Oaxaca,Coutput/pdfs/20202,"Rango de temperatura","12,26"
San Juan Lachigalla,Oaxaca,Coutput/pdfs/20203,"Rango de temperatura","12,22 "
San Juan Lajarcia,Oaxaca,Coutput/pdfs/20204,"Rango de temperatura","18,24"
San Juan Lalana,Oaxaca,Coutput/pdfs/20205,"Rango de temperatura","18,26"
San Juan de los Cués,Oaxaca,Coutput/pdfs/20206,"Rango de temperatura","14,26"
San Juan Mazatlán,Oaxaca,Coutput/pdfs/20207,"Rango de temperatura","20,26"
San Juan Mixtepec,Oaxaca,Coutput/pdfs/20208,"Rango de temperatura","16,24"
San Juan Mixtepec,Oaxaca,Coutput/pdfs/20209,"Rango de temperatura","10,20"
San Juan Ñumí,Oaxaca,Coutput/pdfs/20210,"Rango de temperatura","12,20"
San Juan Ozolotepec,Oaxaca,Coutput/pdfs/20211,"Rango de temperatura","08,24"
San Juan Petlapa,Oaxaca,Coutput/pdfs/20212,"Rango de temperatura","16,26"
San Juan Quiahijé,Oaxaca,Coutput/pdfs/20213,"Rango de temperatura","12,26"
San Juan Quiotepec,Oaxaca,Coutput/pdfs/20214,"Rango de temperatura","12,24"
San Juan Sayultepec,Oaxaca,Coutput/pdfs/20215,"Rango de temperatura","16,18"
San Juan Tabaá,Oaxaca,Coutput/pdfs/20216,"Rango de temperatura","16,24"
San Juan Tamazola,Oaxaca,Coutput/pdfs/20217,"Rango de temperatura","16,22"
San Juan Teita,Oaxaca,Coutput/pdfs/20218,"Rango de temperatura","16,24"
San Juan Teitipac,Oaxaca,Coutput/pdfs/20219,"Rango de temperatura","14,20"
San Juan Tepeuxila,Oaxaca,Coutput/pdfs/20220,"Rango de temperatura","12,26"
San Juan Teposcolula,Oaxaca,Coutput/pdfs/20221,"Rango de temperatura","14,18"
San Juan Yaeé,Oaxaca,Coutput/pdfs/20222,"Rango de temperatura","20,26"
San Juan Yatzona,Oaxaca,Coutput/pdfs/20223,"Rango de temperatura","18,24"
San Juan Yucuita,Oaxaca,Coutput/pdfs/20224,"Rango de temperatura","16,18"
San Lorenzo,Oaxaca,Coutput/pdfs/20225,"Rango de temperatura","26,28"
San Lorenzo Albarradas,Oaxaca,Coutput/pdfs/20226,"Rango de temperatura","14,26"
San Lorenzo Cacaotepec,Oaxaca,Coutput/pdfs/20227,"Rango de temperatura","18,22"
San Lorenzo Cuaunecuiltitla,Oaxaca,Coutput/pdfs/20228,"Rango de temperatura","16,22"
San Lorenzo Texmelúcan,Oaxaca,Coutput/pdfs/20229,"Rango de temperatura","14,26"
San Lorenzo Victoria,Oaxaca,Coutput/pdfs/20230,"Rango de temperatura","20,24"
San Lucas Camotlán,Oaxaca,Coutput/pdfs/20231,"Rango de temperatura","16,26"
San Lucas Ojitlán,Oaxaca,Coutput/pdfs/20232,"Rango de temperatura","22,26"
San Lucas Quiaviní,Oaxaca,Coutput/pdfs/20233,"Rango de temperatura","14,20"
San Lucas Zoquiápam,Oaxaca,Coutput/pdfs/20234,"Rango de temperatura","14,22"
San Luis Amatlán,Oaxaca,Coutput/pdfs/20235,"Rango de temperatura","16,24"
San Marcial Ozolotepec,Oaxaca,Coutput/pdfs/20236,"Rango de temperatura","14,22"
