municipality,state,code,variable,min_precipitation,max_precipitation
Mecayapan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30104,"Rango de precipitación","1900,4100 "
Medellín,Veracruz de Ignacio de la Llave,Coutput/pdfs/30105,"Rango de precipitación","1100,1600 "
Miahuatlán,Veracruz de Ignacio de la Llave,Coutput/pdfs/30106,"Rango de precipitación","1500,2000 "
Las Minas,Veracruz de Ignacio de la Llave,Coutput/pdfs/30107,"Rango de precipitación","1100,1600 "
Minatitlán,Veracruz de Ignacio de la Llave,Coutput/pdfs/30108,"Rango de precipitación","1900,2600 "
Misantla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30109,"Rango de precipitación","1900,2100 "
Mixtla de Altamirano,Veracruz de Ignacio de la Llave,Coutput/pdfs/30110,"Rango de precipitación","2400,2600 "
Moloacán,Veracruz de Ignacio de la Llave,Coutput/pdfs/30111,"Rango de precipitación","2000,2500 "
Naolinco,Veracruz de Ignacio de la Llave,Coutput/pdfs/30112,"Rango de precipitación","1100,1600 "
Naranjal,Veracruz de Ignacio de la Llave,Coutput/pdfs/30113,"Rango de precipitación","2400,2600 "
Nautla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30114,"Rango de precipitación","1400,2100 "
Nogales,Veracruz de Ignacio de la Llave,Coutput/pdfs/30115,"Rango de precipitación","900,1300 "
Oluta,Veracruz de Ignacio de la Llave,Coutput/pdfs/30116,"Rango de precipitación","1500,2000 "
Omealca,Veracruz de Ignacio de la Llave,Coutput/pdfs/30117,"Rango de precipitación","1400,2600 "
Orizaba,Veracruz de Ignacio de la Llave,Coutput/pdfs/30118,"Rango de precipitación","1500,2000 "
Otatitlán,Veracruz de Ignacio de la Llave,Coutput/pdfs/30119,"Rango de precipitación","1900,2100 "
Oteapan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30120,"Rango de precipitación","1900,2100 "
Ozuluama de Mascareñas,Veracruz de Ignacio de la Llave,Coutput/pdfs/30121,"Rango de precipitación","1100,1300 "
Pajapan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30122,"Rango de precipitación","1900,4100 "
Pánuco,Veracruz de Ignacio de la Llave,Coutput/pdfs/30123,"Rango de precipitación","900,1100 "
Papantla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30124,"Rango de precipitación","1100,1600 "
Paso del Macho,Veracruz de Ignacio de la Llave,Coutput/pdfs/30125,"Rango de precipitación","1100,1600 "
Paso de Ovejas,Veracruz de Ignacio de la Llave,Coutput/pdfs/30126,"Rango de precipitación","900,1300 "
La Perla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30127,"Rango de precipitación","900,1600 "
Perote,Veracruz de Ignacio de la Llave,Coutput/pdfs/30128,"Rango de precipitación","300,1300 "
Platón Sánchez,Veracruz de Ignacio de la Llave,Coutput/pdfs/30129,"Rango de precipitación","1200,1500 "
Playa Vicente,Veracruz de Ignacio de la Llave,Coutput/pdfs/30130,"Rango de precipitación","1400,2600 "
Poza Rica de Hidalgo,Veracruz de Ignacio de la Llave,Coutput/pdfs/30131,"Rango de precipitación","1100,1300 "
Las Vigas de Ramírez,Veracruz de Ignacio de la Llave,Coutput/pdfs/30132,"Rango de precipitación","900,1600 "
Pueblo Viejo,Veracruz de Ignacio de la Llave,Coutput/pdfs/30133,"Rango de precipitación","1100,1200 "
Puente Nacional,Veracruz de Ignacio de la Llave,Coutput/pdfs/30134,"Rango de precipitación","900,1600 "
Rafael Delgado,Veracruz de Ignacio de la Llave,Coutput/pdfs/30135,"Rango de precipitación","1400,2100 "
Rafael Lucio,Veracruz de Ignacio de la Llave,Coutput/pdfs/30136,"Rango de precipitación","1500,2000 "
Los Reyes,Veracruz de Ignacio de la Llave,Coutput/pdfs/30137,"Rango de precipitación","1900,2600 "
Río Blanco,Veracruz de Ignacio de la Llave,Coutput/pdfs/30138,"Rango de precipitación","1100,1600 "
Saltabarranca,Veracruz de Ignacio de la Llave,Coutput/pdfs/30139,"Rango de precipitación","1900,2100 "
San Andrés Tenejapan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30140,"Rango de precipitación","1900,2100 "
San Andrés Tuxtla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30141,"Rango de precipitación","1100,4600 "
San Juan Evangelista,Veracruz de Ignacio de la Llave,Coutput/pdfs/30142,"Rango de precipitación","1400,1600 "
Santiago Tuxtla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30143,"Rango de precipitación","1400,3600 "
Sayula de Alemán,Veracruz de Ignacio de la Llave,Coutput/pdfs/30144,"Rango de precipitación","1500,2000 "
Soconusco,Veracruz de Ignacio de la Llave,Coutput/pdfs/30145,"Rango de precipitación","1500,2000 "
Sochiapa,Veracruz de Ignacio de la Llave,Coutput/pdfs/30146,"Rango de precipitación","1500,2000 "
Soledad Atzompa,Veracruz de Ignacio de la Llave,Coutput/pdfs/30147,"Rango de precipitación","700,1300 "
Soledad de Doblado,Veracruz de Ignacio de la Llave,Coutput/pdfs/30148,"Rango de precipitación","900,1100 "
Soteapan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30149,"Rango de precipitación","1900,4600 "
Tamalín,Veracruz de Ignacio de la Llave,Coutput/pdfs/30150,"Rango de precipitación","1400,1600 "
Tamiahua,Veracruz de Ignacio de la Llave,Coutput/pdfs/30151,"Rango de precipitación","1200,1500 "
Tampico Alto,Veracruz de Ignacio de la Llave,Coutput/pdfs/30152,"Rango de precipitación","1100,1300 "
Tancoco,Veracruz de Ignacio de la Llave,Coutput/pdfs/30153,"Rango de precipitación","1100,1500 "
Tantima,Veracruz de Ignacio de la Llave,Coutput/pdfs/30154,"Rango de precipitación","1400,1600 "
Tantoyuca,Veracruz de Ignacio de la Llave,Coutput/pdfs/30155,"Rango de precipitación","1100,1300 "
Tatatila,Veracruz de Ignacio de la Llave,Coutput/pdfs/30156,"Rango de precipitación","1100,1600 "
Castillo de Teayo,Veracruz de Ignacio de la Llave,Coutput/pdfs/30157,"Rango de precipitación","1200,1500 "
Tecolutla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30158,"Rango de precipitación","1400,1600 "
Tehuipango,Veracruz de Ignacio de la Llave,Coutput/pdfs/30159,"Rango de precipitación","1100,2100 "
Álamo Temapache,Veracruz de Ignacio de la Llave,Coutput/pdfs/30160,"Rango de precipitación","1400,1600 "
Tempoal,Veracruz de Ignacio de la Llave,Coutput/pdfs/30161,"Rango de precipitación","1100,1300 "
Tenampa,Veracruz de Ignacio de la Llave,Coutput/pdfs/30162,"Rango de precipitación","1100,1600 "
Tenochtitlán,Veracruz de Ignacio de la Llave,Coutput/pdfs/30163,"Rango de precipitación","1900,2100 "
Teocelo,Veracruz de Ignacio de la Llave,Coutput/pdfs/30164,"Rango de precipitación","1400,2100 "
Tepatlaxco,Veracruz de Ignacio de la Llave,Coutput/pdfs/30165,"Rango de precipitación","1500,2000 "
Tepetlán,Veracruz de Ignacio de la Llave,Coutput/pdfs/30166,"Rango de precipitación","1100,1600 "
Tepetzintla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30167,"Rango de precipitación","1400,1600 "
Tequila,Veracruz de Ignacio de la Llave,Coutput/pdfs/30168,"Rango de precipitación","1400,2600 "
José Azueta,Veracruz de Ignacio de la Llave,Coutput/pdfs/30169,"Rango de precipitación","1400,1600 "
Texcatepec,Veracruz de Ignacio de la Llave,Coutput/pdfs/30170,"Rango de precipitación","1900,2600 "
Texhuacán,Veracruz de Ignacio de la Llave,Coutput/pdfs/30171,"Rango de precipitación","1900,2600 "
Texistepec,Veracruz de Ignacio de la Llave,Coutput/pdfs/30172,"Rango de precipitación","1900,2100"
Tezonapa,Veracruz de Ignacio de la Llave,Coutput/pdfs/30173,"Rango de precipitación","2400,3100 "
Tierra Blanca,Veracruz de Ignacio de la Llave,Coutput/pdfs/30174,"Rango de precipitación","1400,2100 "
Tihuatlán,Veracruz de Ignacio de la Llave,Coutput/pdfs/30175,"Rango de precipitación","1100,1300 "
Tlacojalpan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30176,"Rango de precipitación","1500,2000 "
Tlacolulan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30177,"Rango de precipitación","1500,2000 "
Tlacotalpan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30178,"Rango de precipitación","1400,2100 "
Tlacotepec de Mejía,Veracruz de Ignacio de la Llave,Coutput/pdfs/30179,"Rango de precipitación","1100,1600 "
Tlachichilco,Veracruz de Ignacio de la Llave,Coutput/pdfs/30180,"Rango de precipitación","1900,2600 "
Tlalixcoyan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30181,"Rango de precipitación","1400,1600 "
Tlalnelhuayocan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30182,"Rango de precipitación","1900,2100 "
Tlapacoyan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30183,"Rango de precipitación","1900,3600 "
Tlaquilpa,Veracruz de Ignacio de la Llave,Coutput/pdfs/30184,"Rango de precipitación","1100,2100 "
Tlilapan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30185,"Rango de precipitación","1900,2100 "
Tomatlán,Veracruz de Ignacio de la Llave,Coutput/pdfs/30186,"Rango de precipitación","1500,2000 "
Tonayán,Veracruz de Ignacio de la Llave,Coutput/pdfs/30187,"Rango de precipitación","1500,2000 "
Totutla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30188,"Rango de precipitación","1500,2000 "
Tuxpan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30189,"Rango de precipitación","1400,1600 "
Tuxtilla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30190,"Rango de precipitación","1500,2000 "
Ursulo Galván,Veracruz de Ignacio de la Llave,Coutput/pdfs/30191,"Rango de precipitación","1100,1300 "
Vega de Alatorre,Veracruz de Ignacio de la Llave,Coutput/pdfs/30192,"Rango de precipitación","1400,2100 "
Veracruz,Veracruz de Ignacio de la Llave,Coutput/pdfs/30193,"Rango de precipitación","1100,1600 "
Villa Aldama,Veracruz de Ignacio de la Llave,Coutput/pdfs/30194,"Rango de precipitación","600,1100 "
Xoxocotla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30195,"Rango de precipitación","100,1100 "
Yanga,Veracruz de Ignacio de la Llave,Coutput/pdfs/30196,"Rango de precipitación","1900,2600 "
Yecuatla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30197,"Rango de precipitación","1900,2100 "
Zacualpan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30198,"Rango de precipitación","1100,2600 "
Zaragoza,Veracruz de Ignacio de la Llave,Coutput/pdfs/30199,"Rango de precipitación","1900,2100 "
Zentla,Veracruz de Ignacio de la Llave,Coutput/pdfs/30200,"Rango de precipitación","1100,1600 "
Zongolica,Veracruz de Ignacio de la Llave,Coutput/pdfs/30201,"Rango de precipitación","2400,3100 "
Zontecomatlán de López y Fuentes,Veracruz de Ignacio de la Llave,Coutput/pdfs/30202,"Rango de precipitación","2400,2600 "
Zozocolco de Hidalgo,Veracruz de Ignacio de la Llave,Coutput/pdfs/30203,"Rango de precipitación","2400,3600 "
Agua Dulce,Veracruz de Ignacio de la Llave,Coutput/pdfs/30204,"Rango de precipitación","50,70 "
El Higo,Veracruz de Ignacio de la Llave,Coutput/pdfs/30205,"Rango de precipitación","1100,1300 "
Nanchital de Lázaro Cárdenas del Río,Veracruz de Ignacio de la Llave,Coutput/pdfs/30206,"Rango de precipitación","2400,2600 "
Tres Valles,Veracruz de Ignacio de la Llave,Coutput/pdfs/30207,"Rango de precipitación","1900,2100 "
Carlos A Carrillo,Veracruz de Ignacio de la Llave,Coutput/pdfs/30208,"Rango de precipitación","1400,1600 "
Tatahuicapan de Juárez,Veracruz de Ignacio de la Llave,Coutput/pdfs/30209,"Rango de precipitación","2500,4500 "
Uxpanapa,Veracruz de Ignacio de la Llave,Coutput/pdfs/30210,"Rango de precipitación","2900,3100 "
San Rafael,Veracruz de Ignacio de la Llave,Coutput/pdfs/30211,"Rango de precipitación","1400,1600 "
Santiago Sochiapan,Veracruz de Ignacio de la Llave,Coutput/pdfs/30212,"Rango de precipitación","1900,2600 "
Abalá,Yucatán,Coutput/pdfs/31001,"Rango de precipitación","1000,1100 "
Acanceh,Yucatán,Coutput/pdfs/31002,"Rango de precipitación","1000,1100 "
Akil,Yucatán,Coutput/pdfs/31003,"Rango de precipitación","1000,1100 "
Baca,Yucatán,Coutput/pdfs/31004,"Rango de precipitación","500,1100 "
Bokobá,Yucatán,Coutput/pdfs/31005,"Rango de precipitación","1000,1100 "
Buctzotz,Yucatán,Coutput/pdfs/31006,"Rango de precipitación","600,1100 "
Cacalchén,Yucatán,Coutput/pdfs/31007,"Rango de precipitación","1000,1100 "
Calotmul,Yucatán,Coutput/pdfs/31008,"Rango de precipitación","1000,1300 "
Cansahcab,Yucatán,Coutput/pdfs/31009,"Rango de precipitación","700,1100 "
Cantamayec,Yucatán,Coutput/pdfs/31010,"Rango de precipitación","1000,1100 "
Celestún,Yucatán,Coutput/pdfs/31011,"Rango de precipitación","600,1000 "
Cenotillo,Yucatán,Coutput/pdfs/31012,"Rango de precipitación","1000,1200 "
Conkal,Yucatán,Coutput/pdfs/31013,"Rango de precipitación","700,1100 "
Cuncunul,Yucatán,Coutput/pdfs/31014,"Rango de precipitación","1100,1300 "
Cuzamá,Yucatán,Coutput/pdfs/31015,"Rango de precipitación","1000,1100 "
Chacsinkín,Yucatán,Coutput/pdfs/31016,"Rango de precipitación","1000,1100 "
Chankom,Yucatán,Coutput/pdfs/31017,"Rango de precipitación","1100,1300 "
Chapab,Yucatán,Coutput/pdfs/31018,"Rango de precipitación","1000,1100 "
Chemax,Yucatán,Coutput/pdfs/31019,"Rango de precipitación","1200,1500 "
Chicxulub Pueblo,Yucatán,Coutput/pdfs/31020,"Rango de precipitación","600,1000 "
Chichimilá,Yucatán,Coutput/pdfs/31021,"Rango de precipitación","1200,1300 "
Chikindzonot,Yucatán,Coutput/pdfs/31022,"Rango de precipitación","1100,1300 "
Chocholá,Yucatán,Coutput/pdfs/31023,"Rango de precipitación","800,1100 "
Chumayel,Yucatán,Coutput/pdfs/31024,"Rango de precipitación","1000,1100 "
Dzán,Yucatán,Coutput/pdfs/31025,"Rango de precipitación","1000,1100 "
Dzemul,Yucatán,Coutput/pdfs/31026,"Rango de precipitación","500,1000 "
Dzidzantún,Yucatán,Coutput/pdfs/31027,"Rango de precipitación","500,1000 "
Dzilam de Bravo,Yucatán,Coutput/pdfs/31028,"Rango de precipitación","500,700 "
Dzilam González,Yucatán,Coutput/pdfs/31029,"Rango de precipitación","500,1000 "
Dzitás,Yucatán,Coutput/pdfs/31030,"Rango de precipitación","1000,1200 "
Dzoncauich,Yucatán,Coutput/pdfs/31031,"Rango de precipitación","1000,1100 "
Espita,Yucatán,Coutput/pdfs/31032,"Rango de precipitación","1000,1200 "
Halachó,Yucatán,Coutput/pdfs/31033,"Rango de precipitación","800,1100 "
Hocabá,Yucatán,Coutput/pdfs/31034,"Rango de precipitación","1000,1100 "
Hoctún,Yucatán,Coutput/pdfs/31035,"Rango de precipitación","1000,1100 "
Homún,Yucatán,Coutput/pdfs/31036,"Rango de precipitación","1000,1100 "
Huhí,Yucatán,Coutput/pdfs/31037,"Rango de precipitación","1000,1100 "
Hunucmá,Yucatán,Coutput/pdfs/31038,"Rango de precipitación","400,1100 "
Ixil,Yucatán,Coutput/pdfs/31039,"Rango de precipitación","500,1000 "
Izamal,Yucatán,Coutput/pdfs/31040,"Rango de precipitación","1000,1100 "
Kanasín,Yucatán,Coutput/pdfs/31041,"Rango de precipitación","1000,1100 "
Kantunil,Yucatán,Coutput/pdfs/31042,"Rango de precipitación","1000,1100 "
Kaua,Yucatán,Coutput/pdfs/31043,"Rango de precipitación","1100,1300 "
Kinchil,Yucatán,Coutput/pdfs/31044,"Rango de precipitación","600,1000 "
Kopomá,Yucatán,Coutput/pdfs/31045,"Rango de precipitación","1000,1100 "
Mama,Yucatán,Coutput/pdfs/31046,"Rango de precipitación","1000,1100 "
Maní,Yucatán,Coutput/pdfs/31047,"Rango de precipitación","1000,1100 "
Maxcanú,Yucatán,Coutput/pdfs/31048,"Rango de precipitación","700,1100 "
Mayapán,Yucatán,Coutput/pdfs/31049,"Rango de precipitación","1000,1100 "
Mérida,Yucatán,Coutput/pdfs/31050,"Rango de precipitación","500,1100 "
Mocochá,Yucatán,Coutput/pdfs/31051,"Rango de precipitación","600,1100 "
Motul,Yucatán,Coutput/pdfs/31052,"Rango de precipitación","500,1100 "
Muna,Yucatán,Coutput/pdfs/31053,"Rango de precipitación","1000,1100 "
Muxupip,Yucatán,Coutput/pdfs/31054,"Rango de precipitación","800,1100 "
Opichén,Yucatán,Coutput/pdfs/31055,"Rango de precipitación","1000,1100 "
Oxkutzcab,Yucatán,Coutput/pdfs/31056,"Rango de precipitación","1000,1100 "
Panabá,Yucatán,Coutput/pdfs/31057,"Rango de precipitación","500,1100 "
Peto,Yucatán,Coutput/pdfs/31058,"Rango de precipitación","1000,1300 "
Progreso,Yucatán,Coutput/pdfs/31059,"Rango de precipitación","0,700 "
Quintana Roo,Yucatán,Coutput/pdfs/31060,"Rango de precipitación","1000,1200 "
Río Lagartos,Yucatán,Coutput/pdfs/31061,"Rango de precipitación","500,1000 "
Sacalum,Yucatán,Coutput/pdfs/31062,"Rango de precipitación","1000,1100 "
Samahil,Yucatán,Coutput/pdfs/31063,"Rango de precipitación","600,1100 "
Sanahcat,Yucatán,Coutput/pdfs/31064,"Rango de precipitación","1000,1100 "
San Felipe,Yucatán,Coutput/pdfs/31065,"Rango de precipitación","500,1000 "
Santa Elena,Yucatán,Coutput/pdfs/31066,"Rango de precipitación","1000,1100 "
Seyé,Yucatán,Coutput/pdfs/31067,"Rango de precipitación","1000,1100 "
Sinanché,Yucatán,Coutput/pdfs/31068,"Rango de precipitación","500,1100 "
Sotuta,Yucatán,Coutput/pdfs/31069,"Rango de precipitación","1000,1100 "
Sucilá,Yucatán,Coutput/pdfs/31070,"Rango de precipitación","800,1100 "
Sudzal,Yucatán,Coutput/pdfs/31071,"Rango de precipitación","1000,1100 "
Suma,Yucatán,Coutput/pdfs/31072,"Rango de precipitación","800,1100 "
Tahdziú,Yucatán,Coutput/pdfs/31073,"Rango de precipitación","700,1200 "
Tahmek,Yucatán,Coutput/pdfs/31074,"Rango de precipitación","1000,1100 "
Teabo,Yucatán,Coutput/pdfs/31075,"Rango de precipitación","1000,1100 "
Tecoh,Yucatán,Coutput/pdfs/31076,"Rango de precipitación","1000,1100 "
Tekal de Venegas,Yucatán,Coutput/pdfs/31077,"Rango de precipitación","1000,1100 "
Tekantó,Yucatán,Coutput/pdfs/31078,"Rango de precipitación","1000,1100 "
Tekax,Yucatán,Coutput/pdfs/31079,"Rango de precipitación","1000,1100 "
Tekit,Yucatán,Coutput/pdfs/31080,"Rango de precipitación","1000,1100 "
Tekom,Yucatán,Coutput/pdfs/31081,"Rango de precipitación","1200,1300 "
Telchac Pueblo,Yucatán,Coutput/pdfs/31082,"Rango de precipitación","500,1000 "
Telchac Puerto,Yucatán,Coutput/pdfs/31083,"Rango de precipitación","500,600 "
Temax,Yucatán,Coutput/pdfs/31084,"Rango de precipitación","700,1100 "
Temozón,Yucatán,Coutput/pdfs/31085,"Rango de precipitación","1100,1500 "
Tepakán,Yucatán,Coutput/pdfs/31086,"Rango de precipitación","1000,1100 "
Tetiz,Yucatán,Coutput/pdfs/31087,"Rango de precipitación","600,800 "
Teya,Yucatán,Coutput/pdfs/31088,"Rango de precipitación","1000,1100 "
Ticul,Yucatán,Coutput/pdfs/31089,"Rango de precipitación","1000,1100 "
Timucuy,Yucatán,Coutput/pdfs/31090,"Rango de precipitación","1000,1100 "
Tinum,Yucatán,Coutput/pdfs/31091,"Rango de precipitación","1100,1200 "
Tixcacalcupul,Yucatán,Coutput/pdfs/31092,"Rango de precipitación","1200,1300 "
Tixkokob,Yucatán,Coutput/pdfs/31093,"Rango de precipitación","1000,1100 "
Tixméhuac,Yucatán,Coutput/pdfs/31094,"Rango de precipitación","1000,1100 "
Tixpéhual,Yucatán,Coutput/pdfs/31095,"Rango de precipitación","1000,1100 "
Tizimín,Yucatán,Coutput/pdfs/31096,"Rango de precipitación","600,1500 "
Tunkás,Yucatán,Coutput/pdfs/31097,"Rango de precipitación","1000,1100 "
Tzucacab,Yucatán,Coutput/pdfs/31098,"Rango de precipitación","1000,1200 "
Uayma,Yucatán,Coutput/pdfs/31099,"Rango de precipitación","1100,1300 "
Ucú,Yucatán,Coutput/pdfs/31100,"Rango de precipitación","500,800 "
Umán,Yucatán,Coutput/pdfs/31101,"Rango de precipitación","700,1100 "
Valladolid,Yucatán,Coutput/pdfs/31102,"Rango de precipitación","1100,1500 "
Xocchel,Yucatán,Coutput/pdfs/31103,"Rango de precipitación","1000,1100 "
Yaxcabá,Yucatán,Coutput/pdfs/31104,"Rango de precipitación","1000,1300 "
Yaxkukul,Yucatán,Coutput/pdfs/31105,"Rango de precipitación","800,1100 "
Yobaín,Yucatán,Coutput/pdfs/31106,"Rango de precipitación","600,800 "
Apozol,Zacatecas,Coutput/pdfs/32001,"Rango de precipitación","700,1000 "
Apulco,Zacatecas,Coutput/pdfs/32002,"Rango de precipitación","600,800 "
Atolinga,Zacatecas,Coutput/pdfs/32003,"Rango de precipitación","700,1000 "
Benito Juárez,Zacatecas,Coutput/pdfs/32004,"Rango de precipitación","800,1000 "
Calera,Zacatecas,Coutput/pdfs/32005,"Rango de precipitación","400,500 "
Cañitas de Felipe Pescador,Zacatecas,Coutput/pdfs/32006,"Rango de precipitación","300,600 "
Concepción de Oro,Zacatecas,Coutput/pdfs/32007,"Rango de precipitación","200,600 "
Cuauhtémoc,Zacatecas,Coutput/pdfs/32008,"Rango de precipitación","400,700 "
Chalchihuites,Zacatecas,Coutput/pdfs/32009,"Rango de precipitación","500,700 "
Fresnillo,Zacatecas,Coutput/pdfs/32010,"Rango de precipitación","300,700 "
Trinidad García de la Cadena,Zacatecas,Coutput/pdfs/32011,"Rango de precipitación","800,1000 "
Genaro Codína,Zacatecas,Coutput/pdfs/32012,"Rango de precipitación","400,800 "
